epoch,discriminator_loss,generator_loss,val_discriminator_loss,val_generator_loss
0,1.1385993957519531,0.7889134287834167,1.977016806602478,0.29503893852233887
1,1.1398842334747314,0.9588685035705566,1.157301902770996,0.8582223653793335
2,1.2992597818374634,0.8642029762268066,1.246413230895996,0.7856695652008057
3,1.2708779573440552,0.8470690250396729,1.0467252731323242,0.9335769414901733
4,1.2143354415893555,0.9043171405792236,0.8745923042297363,1.4106130599975586
5,1.2117873430252075,0.9613070487976074,1.8677873611450195,0.5330154895782471
6,1.2050199508666992,0.9496569633483887,1.2648377418518066,0.7719243764877319
7,1.155189871788025,1.0217535495758057,1.1080645322799683,0.9209342002868652
8,1.0926642417907715,1.1262363195419312,1.1619987487792969,0.9352748990058899
9,1.0646283626556396,1.1509809494018555,1.0649956464767456,0.9266542196273804
10,1.0506846904754639,1.1990472078323364,0.9194002747535706,1.0622680187225342
11,1.0216436386108398,1.2418276071548462,0.8846117258071899,1.2346200942993164
12,1.0605334043502808,1.2557162046432495,1.168104648590088,0.911109983921051
13,1.0279953479766846,1.255845546722412,0.7898450493812561,1.3029245138168335
14,1.1267147064208984,1.1474730968475342,1.0471391677856445,0.9265425205230713
15,1.1636186838150024,1.063781976699829,1.115902066230774,0.9058184623718262
16,1.187195897102356,1.0246567726135254,1.1471359729766846,0.9748767018318176
17,1.1992305517196655,1.0146887302398682,1.0446958541870117,1.0658055543899536
18,1.223584771156311,0.9592593908309937,1.128978967666626,0.9455640912055969
19,1.2206357717514038,0.9841666221618652,1.1602981090545654,0.9273270964622498
20,1.2228549718856812,0.9703928828239441,1.0937260389328003,0.9263261556625366
21,1.238651156425476,0.9220901131629944,1.1263898611068726,0.9496623277664185
22,1.2321208715438843,0.9595761299133301,1.116525411605835,1.0584001541137695
23,1.2260940074920654,0.9607587456703186,1.1529101133346558,0.8554167747497559
24,1.2416999340057373,0.9090670347213745,1.2243229150772095,0.8350896239280701
25,1.2350164651870728,0.9463983178138733,1.1653015613555908,0.9522902965545654
26,1.2197679281234741,0.9575650095939636,1.1893677711486816,0.8502306938171387
27,1.230551838874817,0.9320393204689026,1.1085056066513062,0.9616276621818542
28,1.2391108274459839,0.9225442409515381,1.154211163520813,0.8977540731430054
29,1.2269765138626099,0.9480074048042297,1.1711993217468262,0.8583710193634033
30,1.2409101724624634,0.921589195728302,1.1914408206939697,0.8170893788337708
31,1.2385939359664917,0.9138054251670837,1.1726958751678467,0.8620956540107727
32,1.241519570350647,0.9070532321929932,1.083527684211731,0.9933745861053467
33,1.2220678329467773,0.9612370133399963,1.1615852117538452,0.8964840769767761
34,1.242098093032837,0.9339650273323059,1.1587498188018799,0.9641110897064209
35,1.244736671447754,0.9091823697090149,1.1529189348220825,0.9580161571502686
36,1.2435754537582397,0.9405133128166199,1.1821391582489014,0.7824834585189819
37,1.2442482709884644,0.907831072807312,1.208130121231079,0.8001507520675659
38,1.2468137741088867,0.9032202959060669,1.1108310222625732,0.8794281482696533
39,1.2418019771575928,0.9268177151679993,1.2545756101608276,0.7439947724342346
40,1.2479225397109985,0.9168685078620911,1.248056411743164,0.671983003616333
41,1.246321201324463,0.9158227443695068,1.0871260166168213,0.9152818322181702
42,1.2409037351608276,0.9288221001625061,1.1541458368301392,0.9612182378768921
43,1.2434874773025513,0.912678599357605,1.0942134857177734,0.9875801801681519
44,1.2424914836883545,0.9258888363838196,1.171447515487671,0.945122241973877
45,1.2485092878341675,0.9140143394470215,1.2480874061584473,0.9004963636398315
46,1.244284749031067,0.9291967153549194,1.2633134126663208,0.7856526970863342
47,1.2484358549118042,0.9155263304710388,1.0554395914077759,0.8847485184669495
48,1.2464778423309326,0.923621654510498,1.1992597579956055,1.0216553211212158
49,1.2500721216201782,0.9084936380386353,1.2149806022644043,0.8618460297584534
50,1.2512340545654297,0.9092278480529785,1.1235233545303345,0.8819460272789001
51,1.2505605220794678,0.9054503440856934,1.2220704555511475,0.8460825085639954
52,1.2481684684753418,0.9149158596992493,1.139286994934082,0.9462419748306274
53,1.2402631044387817,0.9355438351631165,1.2672334909439087,0.8574140667915344
54,1.2490010261535645,0.9122113585472107,1.2188351154327393,0.789040207862854
55,1.2437440156936646,0.9188893437385559,1.2009706497192383,0.8669751882553101
56,1.246658205986023,0.9303067922592163,1.2036776542663574,0.8443698883056641
57,1.2502692937850952,0.9181995987892151,1.1702702045440674,0.8070111870765686
58,1.2452768087387085,0.9302773475646973,1.0662763118743896,0.9190065860748291
59,1.246659755706787,0.9109391570091248,1.1255080699920654,0.8509543538093567
60,1.2463921308517456,0.9117990732192993,1.1428583860397339,0.866935133934021
61,1.2523506879806519,0.9263639450073242,1.1959055662155151,0.8873347640037537
62,1.2500258684158325,0.9030161499977112,1.1857514381408691,0.8576633930206299
63,1.2555994987487793,0.8959981203079224,1.282870888710022,0.8784978985786438
64,1.2530994415283203,0.9204291105270386,1.1880125999450684,0.9925435781478882
65,1.2428652048110962,0.9336144924163818,1.1953924894332886,0.8117579817771912
66,1.2503724098205566,0.9143809676170349,1.0984225273132324,0.9244164824485779
67,1.2551710605621338,0.9077671766281128,1.137449026107788,0.8334377408027649
68,1.2561382055282593,0.895000159740448,1.180269479751587,0.9164167046546936
69,1.2558645009994507,0.904050886631012,1.2087335586547852,0.7822612524032593
70,1.2439502477645874,0.9364820718765259,1.2769920825958252,0.9464913010597229
71,1.249924659729004,0.927066445350647,1.2573453187942505,0.9228790402412415
72,1.2473891973495483,0.919105052947998,1.2211021184921265,0.9011518955230713
73,1.254889726638794,0.8997750282287598,1.1746684312820435,0.839114248752594
74,1.248602271080017,0.9222334623336792,1.196730613708496,0.8937764763832092
75,1.258271336555481,0.8919892311096191,1.1411995887756348,0.8901110887527466
76,1.2607017755508423,0.893250048160553,1.215306282043457,0.9145020842552185
77,1.2527254819869995,0.9242857694625854,1.090402603149414,0.9456877112388611
78,1.2550925016403198,0.9088501930236816,1.1798661947250366,0.8046271800994873
79,1.2560187578201294,0.9070869088172913,1.1390101909637451,0.923688530921936
80,1.2600420713424683,0.9025483131408691,1.1645718812942505,0.8283133506774902
81,1.2538973093032837,0.9137567281723022,1.1333274841308594,0.9149962663650513
82,1.2569628953933716,0.8923720121383667,1.1830466985702515,0.9370995163917542
83,1.2572813034057617,0.8994344472885132,1.148139476776123,0.8333490490913391
84,1.2625434398651123,0.9069439172744751,1.1817083358764648,0.8646681904792786
85,1.2586662769317627,0.907767117023468,1.099021315574646,0.7746263742446899
86,1.2578116655349731,0.9095417261123657,1.191075325012207,0.8980680704116821
87,1.262657642364502,0.8913721442222595,1.1985687017440796,0.7763843536376953
88,1.2631678581237793,0.8803213238716125,1.1862808465957642,0.8227583169937134
89,1.2625221014022827,0.8935080170631409,1.1919453144073486,0.8286302089691162
90,1.252431869506836,0.9346476197242737,1.1402217149734497,1.083371639251709
91,1.2611467838287354,0.9049597382545471,1.1837419271469116,0.8707224130630493
92,1.260469913482666,0.9001980423927307,1.2268425226211548,0.9868542551994324
93,1.265695333480835,0.8820022344589233,1.190171241760254,0.8819642066955566
94,1.268024206161499,0.8758580684661865,1.177504539489746,0.9552106261253357
95,1.2662402391433716,0.883857011795044,1.1836731433868408,0.9503077864646912
96,1.264244556427002,0.8992681503295898,1.1006346940994263,0.881671130657196
97,1.2596207857131958,0.9252105951309204,1.18496835231781,0.8558906316757202
98,1.2653547525405884,0.8852571249008179,1.1884957551956177,0.7776641249656677
99,1.2660073041915894,0.8822963237762451,1.2105920314788818,0.810788631439209
100,1.268804669380188,0.8758742213249207,1.1601550579071045,0.8906269073486328
101,1.2701412439346313,0.884779155254364,1.137143850326538,0.8829934000968933
102,1.2632707357406616,0.9139912128448486,1.2190065383911133,0.8216878771781921
103,1.2664856910705566,0.8985936641693115,1.1801937818527222,0.898013174533844
104,1.2718329429626465,0.8807478547096252,1.1728590726852417,0.8610490560531616
105,1.2673896551132202,0.8824307322502136,1.2065553665161133,0.8743927478790283
106,1.2722868919372559,0.8746631145477295,1.1793609857559204,0.8957279920578003
107,1.269269585609436,0.8862252831459045,1.1451349258422852,0.9969375729560852
108,1.272937297821045,0.890932023525238,1.1983418464660645,0.8363451361656189
109,1.2745193243026733,0.8785496354103088,1.1716254949569702,0.8730857372283936
110,1.2734605073928833,0.8768416047096252,1.1415504217147827,0.8017399311065674
111,1.270180583000183,0.892907977104187,1.2322168350219727,0.9187391400337219
112,1.2720533609390259,0.9019522070884705,1.144395351409912,0.8453449010848999
113,1.270809531211853,0.8968408107757568,1.1379002332687378,0.9328508973121643
114,1.2717171907424927,0.8805968165397644,1.2143795490264893,0.8376436829566956
115,1.2770867347717285,0.8653885126113892,1.1629952192306519,0.8654065728187561
116,1.2756922245025635,0.8788625597953796,1.1906354427337646,0.8806304335594177
117,1.2781291007995605,0.8711685538291931,1.1713019609451294,0.7762271165847778
118,1.2741000652313232,0.8783533573150635,1.1893929243087769,0.9963586926460266
119,1.2705110311508179,0.9071376919746399,1.1166119575500488,0.9221694469451904
120,1.271114468574524,0.8836638927459717,1.20125412940979,0.8242421746253967
121,1.2793821096420288,0.868696391582489,1.2514959573745728,0.7868110537528992
122,1.2716807126998901,0.8782603144645691,1.1892777681350708,0.7914039492607117
123,1.2765910625457764,0.8889208436012268,1.2100509405136108,0.9023309350013733
124,1.275659441947937,0.872528076171875,1.2450181245803833,0.7609679698944092
125,1.2784829139709473,0.8686475157737732,1.1891090869903564,0.8768337368965149
126,1.2765233516693115,0.8792873620986938,1.1797794103622437,0.8508710265159607
127,1.2784479856491089,0.8822495341300964,1.1604021787643433,0.8772481679916382
128,1.2770118713378906,0.8830838203430176,1.1709052324295044,0.9244236946105957
129,1.2773607969284058,0.8728222250938416,1.1708011627197266,0.9304029941558838
130,1.2799255847930908,0.8784518241882324,1.2589093446731567,0.8466113209724426
131,1.2735531330108643,0.8815118670463562,1.2413110733032227,0.8180277347564697
132,1.2807120084762573,0.8721094131469727,1.2299860715866089,0.7900101542472839
133,1.280236005783081,0.8719171285629272,1.2136406898498535,0.8554123044013977
134,1.2760027647018433,0.8799838423728943,1.2007591724395752,0.8950209021568298
135,1.2838077545166016,0.8652926683425903,1.1814767122268677,0.8897151947021484
136,1.2834306955337524,0.8627113699913025,1.2454781532287598,0.7776226997375488
137,1.2789732217788696,0.8860751390457153,1.1813819408416748,0.836741030216217
138,1.2819677591323853,0.8753359317779541,1.2110124826431274,0.9021772742271423
139,1.2766928672790527,0.8732443451881409,1.2317352294921875,0.8288244605064392
140,1.285766839981079,0.863900363445282,1.200669288635254,0.9689962863922119
141,1.2762794494628906,0.8847918510437012,1.1996705532073975,0.8053532242774963
142,1.283344030380249,0.8695456981658936,1.2358274459838867,0.9584860801696777
143,1.2817281484603882,0.860116720199585,1.2281825542449951,0.8110991716384888
144,1.2841302156448364,0.8599644899368286,1.1170474290847778,0.9549148082733154
145,1.2746858596801758,0.8809075951576233,1.2008860111236572,0.951151430606842
146,1.283125877380371,0.8814724683761597,1.0972132682800293,1.0066072940826416
147,1.2816814184188843,0.8668649792671204,1.1820569038391113,0.8056721687316895
148,1.2817202806472778,0.8802145719528198,1.1972663402557373,0.8486359119415283
149,1.2793747186660767,0.8773075342178345,1.251173973083496,0.8571391105651855
150,1.2839877605438232,0.8635398745536804,1.2051738500595093,0.8527594804763794
151,1.2794989347457886,0.8714895844459534,1.2420889139175415,0.8008937835693359
152,1.2810542583465576,0.867209255695343,1.2410016059875488,0.9095047116279602
153,1.2813265323638916,0.8702928423881531,1.277216911315918,0.9563126564025879
154,1.2821969985961914,0.8728355765342712,1.3146750926971436,0.9021775126457214
155,1.2844719886779785,0.8748342394828796,1.2493135929107666,0.8289916515350342
156,1.2822133302688599,0.8751269578933716,1.2213408946990967,0.9869590997695923
157,1.2801365852355957,0.8730371594429016,1.1830031871795654,0.8663618564605713
158,1.2802670001983643,0.8712198138237,1.2213736772537231,0.8298406004905701
159,1.2871054410934448,0.8680438995361328,1.1550447940826416,0.9857407212257385
160,1.2833284139633179,0.8732430338859558,1.12009859085083,1.0634139776229858
161,1.2841047048568726,0.872254490852356,1.24175226688385,0.9491502642631531
162,1.2824885845184326,0.8720245957374573,1.1625229120254517,0.9212002754211426
163,1.2812743186950684,0.8727119565010071,1.1893863677978516,0.8410728573799133
164,1.285232424736023,0.8628700971603394,1.2213237285614014,0.8079060316085815
165,1.283430576324463,0.8686700463294983,1.165499210357666,0.865327000617981
166,1.2838469743728638,0.8750999569892883,1.3093702793121338,0.8872650265693665
167,1.2814855575561523,0.8764302134513855,1.1819987297058105,0.8176048398017883
168,1.2829958200454712,0.8625980019569397,1.1710542440414429,1.0114500522613525
169,1.2857009172439575,0.863667368888855,1.1446665525436401,0.9376695156097412
170,1.2824405431747437,0.8739402890205383,1.2355854511260986,0.8227353096008301
171,1.2814898490905762,0.8732165098190308,1.219882845878601,0.8293173313140869
172,1.290927529335022,0.8599606156349182,1.2846765518188477,0.8000998497009277
173,1.2804348468780518,0.8658235669136047,1.2532497644424438,0.8451747894287109
174,1.2871465682983398,0.8714537620544434,1.227960467338562,0.8768264651298523
175,1.280307650566101,0.8704410195350647,1.250731348991394,0.8508049845695496
176,1.2845144271850586,0.8643661737442017,1.1823046207427979,0.9176385402679443
177,1.2795041799545288,0.8657041788101196,1.2089762687683105,0.9607697129249573
178,1.2847285270690918,0.8697771430015564,1.1717066764831543,0.9390509128570557
179,1.2830405235290527,0.8779014945030212,1.2455660104751587,0.9847641587257385
180,1.2863701581954956,0.8684020638465881,1.2014133930206299,0.8794646263122559
181,1.2819970846176147,0.8659687638282776,1.2739099264144897,0.908801257610321
182,1.286709189414978,0.8635918498039246,1.1430211067199707,0.9480424523353577
183,1.2794380187988281,0.8817088007926941,1.222019910812378,0.957714319229126
184,1.2828361988067627,0.8713400959968567,1.2042280435562134,0.9395030736923218
185,1.284959077835083,0.8629026412963867,1.2287460565567017,0.9908031225204468
186,1.2900774478912354,0.8616442680358887,1.199082374572754,0.9486508965492249
187,1.278659462928772,0.8685484528541565,1.203453779220581,0.7953506708145142
188,1.2821449041366577,0.8722849488258362,1.312839388847351,0.8675793409347534
189,1.2804712057113647,0.8860847353935242,1.1956536769866943,0.9678778052330017
190,1.283991813659668,0.8675121068954468,1.2286231517791748,0.8376254439353943
191,1.283535122871399,0.85965895652771,1.154280185699463,0.9430953860282898
192,1.2852600812911987,0.8634412288665771,1.2083625793457031,1.003027319908142
193,1.2856671810150146,0.8724961876869202,1.162554383277893,0.9375773668289185
194,1.2804535627365112,0.8763041496276855,1.2006044387817383,0.877045750617981
195,1.2869356870651245,0.8689965009689331,1.1724663972854614,0.9660283923149109
196,1.2804893255233765,0.8652210235595703,1.1743701696395874,0.9027059078216553
197,1.280126929283142,0.8710649609565735,1.1572976112365723,0.9870253205299377
198,1.2839850187301636,0.8800894618034363,1.1679742336273193,0.8720109462738037
199,1.2814629077911377,0.8703327775001526,1.2534645795822144,0.9433957934379578
200,1.2844610214233398,0.873905599117279,1.2899861335754395,0.8328189849853516
