epoch,critic_loss,generator_loss,val_critic_loss,val_generator_loss
54,-0.050019826740026474,-1.0900214910507202,-0.055737338960170746,-0.3515526056289673
55,-0.04732643812894821,-1.143715500831604,0.03288886323571205,-3.993849515914917
56,-0.04663946479558945,-1.0895134210586548,-0.04587196186184883,-2.7522242069244385
57,-0.04495013877749443,-1.1580544710159302,0.11102233082056046,1.590508222579956
58,-0.04598812386393547,-1.0851352214813232,-0.17459417879581451,-3.867889404296875
59,-0.04345721751451492,-1.1272083520889282,-0.019728314131498337,-1.907847285270691
60,-0.04521559923887253,-1.132053256034851,-0.002515890635550022,-3.2716119289398193
61,-0.04450683295726776,-1.2510266304016113,0.04627455398440361,0.8805713653564453
62,-0.04598378762602806,-1.2844538688659668,0.09396637231111526,-5.328325271606445
63,-0.0428043007850647,-1.122018814086914,-0.03707819804549217,-5.257088661193848
64,-0.04638899117708206,-1.1809273958206177,0.024985166266560555,-4.871496200561523
65,-0.04202244058251381,-1.1049561500549316,0.01543607097119093,-0.2854676842689514
66,-0.048891693353652954,-1.0802971124649048,-0.16736118495464325,-4.588964939117432
67,-0.04242050647735596,-1.1349183320999146,0.017848258838057518,-3.1375720500946045
68,-0.043128419667482376,-1.217186450958252,0.01406774390488863,0.07551418244838715
69,-0.04144158214330673,-1.235647201538086,0.012262234464287758,-3.5427544116973877
70,-0.04494902864098549,-1.2497607469558716,-0.00174526812043041,1.6965136528015137
71,-0.042070869356393814,-1.2220624685287476,0.07883493602275848,-4.379607200622559
72,-0.04860309138894081,-1.2524235248565674,0.15689420700073242,2.31691575050354
73,-0.04245585948228836,-1.220010757446289,0.01878553070127964,0.18138423562049866
74,-0.03984074294567108,-1.2254748344421387,-0.1796807497739792,-4.0756449699401855
75,-0.043147072196006775,-1.2371941804885864,-0.0404549278318882,-4.754100799560547
76,-0.044194914400577545,-1.2175475358963013,0.20305046439170837,3.1096301078796387
77,-0.04485642537474632,-1.3170922994613647,-0.05219634622335434,-4.086379051208496
78,-0.042205341160297394,-1.2779065370559692,0.04629669710993767,0.8514417409896851
79,-0.04269273206591606,-1.2539613246917725,-0.07667943835258484,2.8508188724517822
80,-0.04270843788981438,-1.1536201238632202,0.09272521734237671,1.1898846626281738
81,-0.038702864199876785,-1.1789515018463135,-0.010646337643265724,-1.638697624206543
82,-0.044821467250585556,-1.1679189205169678,0.01847831718623638,-2.3089828491210938
83,-0.0430469810962677,-1.1934291124343872,-0.035957299172878265,-2.4729323387145996
84,-0.04451312869787216,-1.209014892578125,-0.0752423033118248,-2.8812079429626465
85,-0.044623054563999176,-1.1872280836105347,-0.00862466637045145,-0.5670493245124817
86,-0.04227110370993614,-1.2656980752944946,0.05660010874271393,3.658911943435669
87,-0.04003316909074783,-1.2272603511810303,-0.012716739438474178,-0.3105887472629547
88,-0.045329052954912186,-1.2450417280197144,-0.0077324057929217815,-0.6012400984764099
89,-0.046539489179849625,-1.2293353080749512,-0.020490333437919617,-0.9608194231987
90,-0.0431475006043911,-1.255652666091919,-0.011330008506774902,-5.51760721206665
91,-0.04244786128401756,-1.2810108661651611,0.023775065317749977,-3.4108505249023438
92,-0.04359967261552811,-1.3288273811340332,-0.031974419951438904,-2.8450915813446045
93,-0.04478396475315094,-1.252466082572937,-0.053566332906484604,2.758082628250122
94,-0.04747502878308296,-1.3152995109558105,-0.04784602299332619,2.612656831741333
95,-0.04379028454422951,-1.2921686172485352,0.11844930797815323,3.0785880088806152
96,-0.04667288064956665,-1.3248107433319092,-0.02290315181016922,-1.2879934310913086
97,-0.04092145338654518,-1.2033178806304932,0.028109190985560417,-2.6633574962615967
98,-0.04534246399998665,-1.2292128801345825,0.019164811819791794,0.24815022945404053
99,-0.041505131870508194,-1.1593753099441528,-0.008024495095014572,-0.8568867444992065
100,-0.04395315423607826,-1.3097649812698364,0.08590249717235565,-3.9968934059143066
101,-0.043022751808166504,-1.1026651859283447,0.026843063533306122,-0.30578386783599854
102,-0.04544166103005409,-1.3224812746047974,-0.11374256759881973,2.3520941734313965
103,-0.047642096877098083,-1.296842098236084,-0.10275930166244507,-4.591911792755127
104,-0.04300529882311821,-1.2364250421524048,0.03402106836438179,-3.521505355834961
105,-0.04103408381342888,-1.1429270505905151,0.12303686141967773,1.3991541862487793
106,-0.046118758618831635,-1.2388486862182617,-0.035174690186977386,-1.0569229125976562
107,-0.04173489287495613,-1.0996575355529785,-0.009500818327069283,2.238523244857788
108,-0.04203525558114052,-1.169580101966858,-0.020917797461152077,1.631887674331665
109,-0.043285369873046875,-1.1529098749160767,-0.10864626616239548,4.040210247039795
110,-0.04685276001691818,-1.2173782587051392,0.030711648985743523,-2.9892446994781494
111,-0.04551923647522926,-1.145480751991272,-0.031449805945158005,-1.299773097038269
112,-0.037721361964941025,-1.078235387802124,-0.05230722576379776,-2.5687711238861084
113,-0.043106261640787125,-1.1634596586227417,-0.043818116188049316,1.2820849418640137
114,-0.03881801292300224,-1.0605592727661133,-0.04419676959514618,-1.6481730937957764
115,-0.047598566859960556,-1.1146116256713867,0.0017966750310733914,-0.40632298588752747
116,-0.04161872714757919,-1.1812909841537476,-0.12275823950767517,-5.045562267303467
117,-0.04074688255786896,-1.1456373929977417,-0.05256808176636696,0.2860369086265564
118,-0.041805919259786606,-1.1015703678131104,-0.0487947091460228,-2.0453031063079834
119,-0.04075771942734718,-1.1649811267852783,0.01898776926100254,1.1108880043029785
120,-0.04617452248930931,-1.1649550199508667,-0.01725350134074688,-2.6978161334991455
121,-0.037742529064416885,-1.1719398498535156,0.058535587042570114,-6.675739765167236
122,-0.043419305235147476,-1.1370116472244263,-0.02707996405661106,-2.094125986099243
123,-0.04220431298017502,-1.0044916868209839,-0.03665468841791153,-1.429875135421753
124,-0.04094413295388222,-1.2428873777389526,-0.10526448488235474,2.8068251609802246
125,-0.04220641404390335,-1.1510461568832397,0.01609240099787712,2.2992725372314453
126,-0.039722293615341187,-1.0854041576385498,-0.017575355246663094,-0.48377954959869385
127,-0.044114552438259125,-1.0396320819854736,-0.030711546540260315,-1.311287522315979
128,-0.04692794010043144,-1.1627607345581055,-0.023639651015400887,-1.1583256721496582
129,-0.04150537773966789,-1.1007379293441772,-0.07097288966178894,-1.969860553741455
130,-0.03655429556965828,-1.0986378192901611,-0.10127391666173935,0.6841075420379639
131,-0.04327211529016495,-1.0572254657745361,-0.02108532376587391,-0.9014087915420532
132,-0.04151534289121628,-1.029806137084961,0.1883200854063034,3.3255982398986816
133,-0.03971460461616516,-1.1425442695617676,0.012781567871570587,0.7458322048187256
134,-0.043803684413433075,-1.1000224351882935,-0.02398904412984848,-0.8845857977867126
135,-0.04363701120018959,-1.106988787651062,-0.02968214824795723,-0.4462268352508545
136,-0.04287946596741676,-1.0902694463729858,0.09280987828969955,0.9341641068458557
137,-0.04286336526274681,-1.1200376749038696,0.2237972468137741,4.800002574920654
138,-0.041600245982408524,-1.1783888339996338,-0.040464404970407486,-0.29246586561203003
139,-0.04266529530286789,-1.0404084920883179,0.11602625250816345,1.9873579740524292
140,-0.04611220583319664,-1.1725239753723145,0.08351674675941467,2.650761365890503
141,-0.036809053272008896,-0.9988242983818054,0.11952390521764755,1.8681544065475464
142,-0.036356374621391296,-1.0304721593856812,0.08819817751646042,1.5620976686477661
143,-0.0393206924200058,-0.9895884394645691,0.05873860418796539,2.2858777046203613
144,-0.03902367502450943,-0.934171736240387,0.050655823200941086,3.458864450454712
145,-0.041373707354068756,-0.9501630663871765,-0.019460923969745636,-1.8518168926239014
146,-0.043319184333086014,-1.0509406328201294,0.06015561893582344,-2.7453441619873047
147,-0.03803625330328941,-0.9720233082771301,-0.013595767319202423,0.49825480580329895
148,-0.04593677818775177,-0.9648979902267456,-0.13006529211997986,1.5323315858840942
149,-0.04294651746749878,-0.979398787021637,-0.012406161054968834,3.078476667404175
150,-0.0406387634575367,-0.8983306288719177,-0.020705299451947212,-0.8826870918273926
151,-0.04135781154036522,-1.0158627033233643,0.09107847511768341,3.9520819187164307
152,-0.04032788425683975,-0.8415698409080505,0.13403989374637604,3.203378915786743
153,-0.04036435857415199,-0.9182496666908264,0.01611430011689663,0.6393193602561951
154,-0.04126929119229317,-1.0676838159561157,-0.0437808483839035,-5.268816947937012
155,-0.04262509569525719,-1.11530601978302,0.160223126411438,-6.7617926597595215
156,-0.04038452357053757,-0.9161646962165833,0.16566839814186096,3.7973546981811523
157,-0.04158466309309006,-1.1069951057434082,0.17611509561538696,3.5199859142303467
158,-0.03912868723273277,-0.9872421622276306,-0.06444525718688965,0.9568142890930176
159,-0.04023699834942818,-0.8781690001487732,-0.029519960284233093,-1.1603013277053833
160,-0.03671008348464966,-0.9694342613220215,-0.011466264724731445,0.787372887134552
161,-0.04078783467411995,-0.8118283748626709,-0.023387107998132706,-0.5674909353256226
162,-0.042532242834568024,-0.8988519906997681,-0.03057977743446827,0.9033044576644897
163,-0.03752634674310684,-0.9233918786048889,-0.0733148604631424,-2.5266518592834473
164,-0.04050501435995102,-0.9107962250709534,-0.03994801640510559,-1.4498997926712036
165,-0.038121696561574936,-0.9214863181114197,0.0787164717912674,3.618732213973999
166,-0.04266657307744026,-0.8954245448112488,-0.06364290416240692,-4.028892993927002
167,-0.040729425847530365,-0.8032511472702026,0.010323099792003632,-4.729801177978516
168,-0.03964659571647644,-0.7730163931846619,-0.026258092373609543,-0.7071958780288696
169,-0.041842021048069,-0.8787087202072144,0.035964854061603546,2.2957494258880615
170,-0.04060613736510277,-0.9991291761398315,0.040185924619436264,2.4009194374084473
171,-0.03942791372537613,-0.9468725919723511,-0.003975491505116224,0.7134178876876831
172,-0.04113021120429039,-0.8921808004379272,-0.06903593242168427,-5.182071685791016
173,-0.038224078714847565,-0.9518285393714905,0.12597890198230743,3.0066583156585693
174,-0.04162459820508957,-0.9768752455711365,-0.07676556706428528,1.7065799236297607
175,-0.042408570647239685,-0.8264623880386353,-0.019606763496994972,-1.3014345169067383
176,-0.03994126617908478,-0.8024334907531738,-0.018008306622505188,2.3406870365142822
177,-0.03712720423936844,-0.6303594708442688,-0.07269778847694397,-2.858060598373413
178,-0.042711321264505386,-0.8077843189239502,0.11519061028957367,3.877476692199707
179,-0.03726815804839134,-0.8857591152191162,0.010539884679019451,0.8810212016105652
180,-0.03641274943947792,-0.7967715263366699,-0.032443128526210785,-1.9090704917907715
181,-0.04395771771669388,-0.9084072113037109,-0.012623557820916176,-0.2809259295463562
182,-0.04138147830963135,-0.8015788793563843,-0.07643931359052658,3.3711495399475098
183,-0.03654554858803749,-0.7806321978569031,-0.03231941908597946,-1.3670623302459717
184,-0.0413956344127655,-0.7766687870025635,-0.037053316831588745,-1.357800006866455
185,-0.04328790679574013,-0.8379623889923096,-0.021697115153074265,1.0502257347106934
186,-0.0364965945482254,-0.8009602427482605,0.05215830355882645,4.591038703918457
187,-0.03648659214377403,-0.8422360420227051,-0.047659359872341156,-3.9170706272125244
188,-0.03845946863293648,-0.9073304533958435,-0.023463578894734383,1.0232938528060913
189,-0.0340924970805645,-0.8034674525260925,0.03451881557703018,-5.866331100463867
190,-0.03745110705494881,-0.7808284163475037,-0.06307817995548248,1.3176155090332031
191,-0.0367477722465992,-0.7438712120056152,-0.05824943631887436,-1.662806749343872
192,-0.038341253995895386,-0.8689267635345459,-0.06435813754796982,1.2387378215789795
193,-0.041047777980566025,-0.6968459486961365,0.09049423038959503,3.188214063644409
194,-0.041279278695583344,-0.7864477634429932,0.26017752289772034,-7.082400321960449
195,-0.0381598062813282,-0.6255025863647461,0.007282721810042858,-2.9984045028686523
196,-0.038421906530857086,-0.7644772529602051,-0.024533234536647797,-0.5940748453140259
197,-0.04373744875192642,-0.7790105938911438,0.0037044265773147345,0.0034405142068862915
198,-0.038993366062641144,-0.6876705288887024,-0.034469589591026306,-1.2949965000152588
199,-0.043422505259513855,-0.8196080923080444,-0.07604027539491653,3.7709784507751465
200,-0.03597305342555046,-0.7160897254943848,0.011793139390647411,0.854409396648407
